Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,AlignID_sujet,AlignID_verbe,AlignID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
"Et, machinalement, il fit ses préparatifs de départ.",il,fit,ses préparatifs de départ,nsubj,root,obj,5.0,6,8.0,6799.0,6800,6802.0,6666.0,6667,6669.0,[5],"[7, 8, 9, 10]",faire,0,_,_,319,152,320,['1'],['1'],['1'],[],[],[],[],True,False,False,4
Avait -il affaire à un fou?,,Avait,-il affaire,,root,obj,,1,3.0,,6814,6816.0,,6681,6683.0,[],"[2, 3]",avoir,0,_,_,321,152,322,[],['1'],['1'],[],[],[],[],True,False,False,4
Avait -il affaire à un fou?,,Avait,à un fou,,root,obl:arg,,1,6.0,,6814,6819.0,,6681,6686.0,[],"[4, 5, 6]",avoir,0,_,_,321,152,322,[],[],[],[],[],[],[],False,False,False,4
"On allait à Douvres, bien.",On,allait,à Douvres,nsubj,root,obl:arg,1.0,2,4.0,6828.0,6829,6831.0,6695.0,6696,6698.0,[1],"[3, 4]",aller,0,43,LOC,323,152,324,['11'],[],['11'],[],[],[],[],True,False,False,4
"À Calais, soit.",,soit,À Calais,,root,obl:mod,,4,2.0,,6838,6836.0,,6705,6703.0,[],"[1, 2]",être,0,_,_,324,152,325,[],[],[],[],[],[],[],False,False,False,4
"Après tout, cela ne pouvait notablement contrarier le brave garçon, qui, depuis cinq ans, n' avait pas foulé le sol de la patrie.",cela,pouvait,Après tout,nsubj,root,obl:mod,4.0,6,2.0,6843.0,6845,6841.0,6710.0,6712,6708.0,[4],"[1, 2]",pouvoir,0,_,_,325,152,326,[],[],[],[],[],[],[],False,False,False,4
"Après tout, cela ne pouvait notablement contrarier le brave garçon, qui, depuis cinq ans, n' avait pas foulé le sol de la patrie.",cela,contrarier,le brave garçon,nsubj,xcomp,obj,4.0,8,11.0,6843.0,6847,6850.0,6710.0,6714,6717.0,[4],"[9, 10, 11]",contrarier,6,_,_,325,152,326,[],['1'],['1'],[],[],[],[],True,False,False,4
"Après tout, cela ne pouvait notablement contrarier le brave garçon, qui, depuis cinq ans, n' avait pas foulé le sol de la patrie.",qui,foulé,depuis cinq ans,nsubj,acl:relcl,obl:mod,13.0,22,17.0,6852.0,6861,6856.0,6719.0,6728,6723.0,[13],"[15, 16, 17]",fouler,11,36,VEH,325,152,326,['1'],[],['1'],[],[],[],[],True,False,False,4
"Après tout, cela ne pouvait notablement contrarier le brave garçon, qui, depuis cinq ans, n' avait pas foulé le sol de la patrie.",qui,foulé,le sol de la patrie,nsubj,acl:relcl,obj,13.0,22,24.0,6852.0,6861,6863.0,6719.0,6728,6730.0,[13],"[23, 24, 25, 26, 27]",fouler,11,36,VEH,325,152,326,['1'],[],['1'],[],[],[],[],True,False,False,4
"Peut - être même irait -on jusqu' à Paris, et, ma foi, il reverrait avec plaisir la grande capitale.",,irait,jusqu'à Paris,,root,obl:arg,,5,9.0,,6872,6876.0,,6738,6742.0,[],"[7, 8, 9]",aller,0,65,_,326,152,327,[],[],[],[],[],[],[],False,False,False,4
"Peut - être même irait -on jusqu' à Paris, et, ma foi, il reverrait avec plaisir la grande capitale.",il,reverrait,ma foi,nsubj,conj,obl:mod,16.0,17,14.0,6883.0,6884,6881.0,6749.0,6750,6747.0,[16],"[13, 14]",revoir,5,_,_,326,152,327,['1'],['1'],['1'],[],[],[],[],True,False,False,4
"Peut - être même irait -on jusqu' à Paris, et, ma foi, il reverrait avec plaisir la grande capitale.",il,reverrait,avec plaisir,nsubj,conj,obl:mod,16.0,17,19.0,6883.0,6884,6886.0,6749.0,6750,6752.0,[16],"[18, 19]",revoir,5,_,_,326,152,327,['1'],[],['1'],[],[],[],[],True,False,False,4
"Peut - être même irait -on jusqu' à Paris, et, ma foi, il reverrait avec plaisir la grande capitale.",il,reverrait,la grande capitale,nsubj,conj,obj,16.0,17,22.0,6883.0,6884,6889.0,6749.0,6750,6755.0,[16],"[20, 21, 22]",revoir,5,_,_,326,152,327,['1'],[],['1'],[],[],[],[],True,False,False,4
"Mais, certainement, un gentleman aussi ménager de ses pas s' arrêterait là… Oui, sans doute, mais il n' en était pas moins vrai qu' il partait, qu' il se déplaçait, ce gentleman, si casanier jusqu' alors!",,ménager,de ses pas,,acl,obl:arg,,8,11.0,,6898,6901.0,,6764,6767.0,[],"[9, 10, 11]",ménager,6,0,PER,327,152,328,[],['0'],['0'],[],[],[],[],True,False,False,4
"Mais, certainement, un gentleman aussi ménager de ses pas s' arrêterait là… Oui, sans doute, mais il n' en était pas moins vrai qu' il partait, qu' il se déplaçait, ce gentleman, si casanier jusqu' alors!",un gentleman aussi,arrêterait,s',nsubj,root,expl:comp,6.0,13,12.0,6896.0,6903,6902.0,6762.0,6769,6768.0,"[5, 6, 7]",[12],arrêter,0,30,_,327,152,328,['0'],[],['0'],[],[],[],[],True,False,False,4
"Mais, certainement, un gentleman aussi ménager de ses pas s' arrêterait là… Oui, sans doute, mais il n' en était pas moins vrai qu' il partait, qu' il se déplaçait, ce gentleman, si casanier jusqu' alors!",un gentleman aussi,arrêterait,là,nsubj,root,obl:arg,6.0,13,14.0,6896.0,6903,6904.0,6762.0,6769,6770.0,"[5, 6, 7]",[14],arrêter,0,30,_,327,152,328,['0'],[],['0'],[],[],[],[],True,False,False,4
"Mais, certainement, un gentleman aussi ménager de ses pas s' arrêterait là… Oui, sans doute, mais il n' en était pas moins vrai qu' il partait, qu' il se déplaçait, ce gentleman, si casanier jusqu' alors!",il,partait,ce gentleman si casanier jusqu'alors,nsubj,ccomp,obj,30.0,31,39.0,6920.0,6921,6929.0,6786.0,6787,6795.0,[30],"[38, 39, 41, 42, 43, 44]",partir,28,64,_,327,152,328,['0'],['0'],['0'],[],[],[],[],True,False,False,4
"Mais, certainement, un gentleman aussi ménager de ses pas s' arrêterait là… Oui, sans doute, mais il n' en était pas moins vrai qu' il partait, qu' il se déplaçait, ce gentleman, si casanier jusqu' alors!",il,déplaçait,se,nsubj,conj,expl:comp,34.0,36,35.0,6924.0,6926,6925.0,6790.0,6792,6791.0,[34],[35],déplacer,31,63,_,327,152,328,['0'],[],['0'],[],[],[],[],True,False,False,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",Passepartout,préparé,À huit heures,nsubj,root,obl:mod,5.0,7,3.0,6940.0,6942,6938.0,6806.0,6808,6804.0,[5],"[1, 2, 3]",préparer,0,_,_,328,153,329,['1'],[],['1'],[],[],[],[],True,False,False,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",Passepartout,préparé,le modeste sac,nsubj,root,obj,5.0,7,10.0,6940.0,6942,6945.0,6806.0,6808,6811.0,[5],"[8, 9, 10]",préparer,0,_,_,328,153,329,['1'],[],['1'],[],[],[],[],True,False,False,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",qui,contenait,sa garde-robe et celle de son maître,nsubj,acl:relcl,obj,11.0,12,14.0,6946.0,6947,6949.0,6812.0,6813,6815.0,[11],"[13, 14, 15, 16, 17, 18, 19]",contenir,10,_,_,328,153,329,[],"['1', '0']","['1', '0']",[],[],[],[],True,False,False,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",,troublé,,,acl,,,26,,,6961,,,6827,,[],[],troubler,24,_,_,328,153,329,[],[],[],[],[],[],[],False,False,False,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",il,quitta,l'esprit,nsubj,root,obl:mod,28.0,29,24.0,6963.0,6964,6959.0,6829.0,6830,6825.0,[28],"[23, 24]",quitter,0,74,VEH,328,153,329,['1'],[],['1'],[],[],[],[],True,False,False,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",il,quitta,sa chambre,nsubj,root,obj,28.0,29,31.0,6963.0,6964,6966.0,6829.0,6830,6832.0,[28],"[30, 31]",quitter,0,74,VEH,328,153,329,['1'],['1'],['1'],[],['15'],['15'],['FAC'],True,True,True,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",il,ferma,la porte,nsubj,acl:relcl,obj,34.0,35,38.0,6969.0,6970,6973.0,6835.0,6836,6839.0,[34],"[37, 38]",fermer,31,_,_,328,153,329,['1'],[],['1'],[],[],[],[],True,False,False,4
"À huit heures, Passepartout avait préparé le modeste sac qui contenait sa garde-robe et celle de son maître; puis, l' esprit encore troublé, il quitta sa chambre, dont il ferma soigneusement la porte, et il rejoignit Mr. Fogg.",il,rejoignit,Mr. Fogg,nsubj,conj,obj,41.0,42,43.0,6976.0,6977,6978.0,6842.0,6843,6844.0,[41],"[43, 44]",rejoindre,29,42,_,328,153,329,['1'],['0'],"['1', '0']",[],[],[],[],True,False,False,4
"Il portait sous son bras le Bradshaw' s continental railway steam transit and general guide, qui devait lui fournir toutes les indications nécessaires à son voyage.",Il,portait,sous son bras,nsubj,root,obl:mod,1.0,2,5.0,6986.0,6987,6990.0,6852.0,6853,6856.0,[1],"[3, 4, 5]",porter,0,_,_,330,154,331,['0'],['0'],['0'],[],[],[],[],True,False,False,4
"Il portait sous son bras le Bradshaw' s continental railway steam transit and general guide, qui devait lui fournir toutes les indications nécessaires à son voyage.",Il,portait,le Bradshaw's continental railway steam transit and general guide,nsubj,root,obj,1.0,2,7.0,6986.0,6987,6992.0,6852.0,6853,6858.0,[1],"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",porter,0,_,_,330,154,331,['0'],[],['0'],[],[],[],[],True,False,False,4
"Il portait sous son bras le Bradshaw' s continental railway steam transit and general guide, qui devait lui fournir toutes les indications nécessaires à son voyage.",qui,devait,,nsubj,acl:relcl,,17.0,18,,7002.0,7003,,6868.0,6869,,[17],[],devoir,7,_,_,330,154,331,[],[],[],[],[],[],[],False,False,False,4
"Il portait sous son bras le Bradshaw' s continental railway steam transit and general guide, qui devait lui fournir toutes les indications nécessaires à son voyage.",qui,fournir,lui,nsubj,xcomp,iobj,17.0,20,19.0,7002.0,7005,7004.0,6868.0,6871,6870.0,[17],[19],fournir,18,_,_,330,154,331,[],['0'],['0'],[],[],[],[],True,False,False,4
"Il portait sous son bras le Bradshaw' s continental railway steam transit and general guide, qui devait lui fournir toutes les indications nécessaires à son voyage.",qui,fournir,toutes les indications nécessaires à son voyage,nsubj,xcomp,obj,17.0,20,23.0,7002.0,7005,7008.0,6868.0,6871,6874.0,[17],"[21, 22, 23, 24, 25, 26, 27]",fournir,18,_,_,330,154,331,[],['0'],['0'],[],[],[],[],True,False,False,4
"Il prit le sac des mains de Passepartout, l' ouvrit et y glissa une forte liasse de ces belles bank - notes qui ont cours dans tous les pays.",Il,prit,le sac des mains de Passepartout,nsubj,root,obj,1.0,2,4.0,7014.0,7015,7017.0,6880.0,6881,6883.0,[1],"[3, 4, 5, 6, 7, 8]",prendre,0,_,_,331,154,332,['0'],['1'],"['0', '1']",[],[],[],[],True,False,False,4
"Il prit le sac des mains de Passepartout, l' ouvrit et y glissa une forte liasse de ces belles bank - notes qui ont cours dans tous les pays.",Il,ouvrit,l',nsubj,conj,obj,1.0,11,10.0,7014.0,7024,7023.0,6880.0,6890,6889.0,[1],[10],ouvrir,2,_,_,331,154,332,['0'],[],['0'],[],[],[],[],True,False,False,4
"Il prit le sac des mains de Passepartout, l' ouvrit et y glissa une forte liasse de ces belles bank - notes qui ont cours dans tous les pays.",Il,glissa,y,nsubj,conj,iobj,1.0,14,13.0,7014.0,7027,7026.0,6880.0,6893,6892.0,[1],[13],glisser,2,_,_,331,154,332,['0'],[],['0'],[],[],[],[],True,False,False,4
"Il prit le sac des mains de Passepartout, l' ouvrit et y glissa une forte liasse de ces belles bank - notes qui ont cours dans tous les pays.",Il,glissa,une forte liasse de ces belles bank-notes,nsubj,conj,obj,1.0,14,17.0,7014.0,7027,7030.0,6880.0,6893,6896.0,[1],"[15, 16, 17, 18, 19, 20, 21, 22, 23]",glisser,2,_,_,331,154,332,['0'],[],['0'],[],[],[],[],True,False,False,4
"Il prit le sac des mains de Passepartout, l' ouvrit et y glissa une forte liasse de ces belles bank - notes qui ont cours dans tous les pays.",qui,ont,cours,nsubj,acl:relcl,obj,24.0,25,26.0,7037.0,7038,7039.0,6902.0,6903,6904.0,[24],[26],avoir,23,_,_,331,154,332,[],[],[],[],[],[],[],False,False,False,4
"Il prit le sac des mains de Passepartout, l' ouvrit et y glissa une forte liasse de ces belles bank - notes qui ont cours dans tous les pays.",qui,ont,dans tous les pays,nsubj,acl:relcl,obl:mod,24.0,25,30.0,7037.0,7038,7043.0,6902.0,6903,6908.0,[24],"[27, 28, 29, 30]",avoir,23,_,_,331,154,332,[],[],[],[],[],[],[],False,False,False,4
«Vous n' avez rien oublié? demanda -t -il.,Vous,oublié,,nsubj,root,,2.0,6,,7046.0,7050,,6911.0,6915,,[2],[],oublier,0,_,_,332,155,333,['1'],[],['1'],[],[],[],[],True,False,False,4
«Vous n' avez rien oublié? demanda -t -il.,-t,demanda,,nsubj,root,,9.0,8,,7053.0,7052,,6918.0,6917,,[9],[],demander,0,_,_,332,155,333,[],[],[],[],[],[],[],False,False,False,4
- Les voici.,,voici,Les,,root,obj,,3,2.0,,7069,7068.0,,6932,6931.0,[],[2],voici,0,_,_,335,158,336,[],[],[],[],[],[],[],False,False,False,4
"- Bien, prenez ce sac.»",,prenez,ce sac,,root,obj,,4,6.0,,7074,7076.0,,6936,6938.0,[],"[5, 6]",prendre,0,_,_,336,159,337,[],[],[],[],[],[],[],False,False,False,4
Mr. Fogg remit le sac à Passepartout.,Mr. Fogg,remit,le sac,nsubj,root,obj,1.0,3,5.0,7079.0,7081,7083.0,6941.0,6943,6945.0,"[1, 2]","[4, 5]",remettre,0,_,_,337,160,338,['0'],[],['0'],[],[],[],[],True,False,False,4
Mr. Fogg remit le sac à Passepartout.,Mr. Fogg,remit,à Passepartout,nsubj,root,obl:arg,1.0,3,7.0,7079.0,7081,7085.0,6941.0,6943,6947.0,"[1, 2]","[6, 7]",remettre,0,_,_,337,160,338,['0'],['1'],"['0', '1']",[],[],[],[],True,False,False,4
"«Et ayez -en soin, ajouta -t -il.",,ayez,,,root,,,3,,,7089,,,6951,,[],[],avoir,0,_,_,338,161,339,[],[],[],[],[],[],[],False,False,False,4
"«Et ayez -en soin, ajouta -t -il.",-t,ajouta,,nsubj,nmod,,8.0,7,,7094.0,7093,,6956.0,6955,,[8],[],ajouter,3,_,_,338,161,339,[],[],[],[],[],[],[],False,False,False,4
Il y a vingt mille livres dedans( 500 000 F).»,,a,y,,root,expl:comp,,3,2.0,,7099,7098.0,,6961,6960.0,[],[2],avoir,0,_,_,339,161,340,[],[],[],[],[],[],[],False,False,False,4
Il y a vingt mille livres dedans( 500 000 F).»,,a,vingt mille livres dedans,,root,obj,,3,6.0,,7099,7102.0,,6961,6964.0,[],"[4, 5, 6, 7]",avoir,0,_,_,339,161,340,[],[],[],[],[],[],[],False,False,False,4
Il y a vingt mille livres dedans( 500 000 F).»,,a,500 000 F,,root,obj,,3,11.0,,7099,7107.0,,6961,6969.0,[],"[9, 10, 11]",avoir,0,_,_,339,161,340,[],[],[],[],[],[],[],False,False,False,4
"Le sac faillit s' échapper des mains de Passepartout, comme si les vingt mille livres eussent été en or et pesé considérablement.",Le sac,faillit,,nsubj,advcl,,2.0,3,,7112.0,7113,,6974.0,6975,,"[1, 2]",[],faillir,0,_,_,340,162,341,[],[],[],[],[],[],[],False,False,False,4
"Le sac faillit s' échapper des mains de Passepartout, comme si les vingt mille livres eussent été en or et pesé considérablement.",Le sac,échapper,s',nsubj,xcomp,expl:comp,2.0,5,4.0,7112.0,7115,7114.0,6974.0,6977,6976.0,"[1, 2]",[4],échapper,3,Dpt au sens large,VERB,340,162,341,[],[],[],[],[],[],[],False,False,False,4
"Le sac faillit s' échapper des mains de Passepartout, comme si les vingt mille livres eussent été en or et pesé considérablement.",Le sac,échapper,des mains de Passepartout,nsubj,xcomp,obl:arg,2.0,5,7.0,7112.0,7115,7117.0,6974.0,6977,6979.0,"[1, 2]","[6, 7, 8, 9]",échapper,3,Dpt au sens large,VERB,340,162,341,[],['1'],['1'],[],[],[],[],True,False,False,4
"Le sac faillit s' échapper des mains de Passepartout, comme si les vingt mille livres eussent été en or et pesé considérablement.",les vingt mille livres,pesé,,nsubj,conj,,16.0,22,,7126.0,7132,,6988.0,6994,,"[13, 14, 15, 16]",[],peser,20,_,_,340,162,341,[],[],[],[],[],[],[],False,False,False,4
"Le maître et le domestique descendirent alors, et la porte de la rue fut fermée à double tour.",Le maître et le domestique,descendirent,,nsubj,root,,2.0,6,,7136.0,7140,,6998.0,7002,,"[1, 2, 3, 4, 5]",[],descendre,0,75,_,341,163,342,"['0', '11', '1']",[],"['0', '11', '1']",[],[],[],[],True,False,False,4
"Le maître et le domestique descendirent alors, et la porte de la rue fut fermée à double tour.",la porte de la rue,fermée,à double tour,nsubj:pass,conj,obl:mod,11.0,16,19.0,7145.0,7150,7153.0,7007.0,7012,7015.0,"[10, 11, 12, 13, 14]","[17, 18, 19]",fermer,6,_,_,341,163,342,[],[],[],['10'],[],['10'],['FAC'],False,True,False,4
Une station de voitures se trouvait à l' extrémité de Saville - row.,Une station de voitures,trouvait,se,nsubj,root,expl:comp,2.0,6,5.0,7156.0,7160,7159.0,7018.0,7022,7021.0,"[1, 2, 3, 4]",[5],trouver,0,_,_,342,164,343,[],[],[],[],[],[],[],False,False,False,4
Une station de voitures se trouvait à l' extrémité de Saville - row.,Une station de voitures,trouvait,à l'extrémité de Saville-row,nsubj,root,obl:arg,2.0,6,9.0,7156.0,7160,7163.0,7018.0,7022,7025.0,"[1, 2, 3, 4]","[7, 8, 9, 10, 11, 12, 13]",trouver,0,_,_,342,164,343,[],[],[],[],['10'],['10'],['FAC'],False,True,False,4
"Phileas Fogg et son domestique montèrent dans un cab, qui se dirigea rapidement vers la gare de Charing - Cross, à laquelle aboutit un des embranchements du South - Eastern - railway.",Phileas Fogg et son domestique,montèrent,dans un cab,nsubj,root,obl:arg,1.0,6,9.0,7169.0,7174,7177.0,7030.0,7035,7038.0,"[1, 2, 3, 4, 5]","[7, 8, 9]",monter,0,44,_,343,164,344,"['0', '11', '1']",[],"['0', '11', '1']",[],[],[],[],True,False,False,4
"Phileas Fogg et son domestique montèrent dans un cab, qui se dirigea rapidement vers la gare de Charing - Cross, à laquelle aboutit un des embranchements du South - Eastern - railway.",qui,dirigea,se,nsubj,acl:relcl,expl:comp,11.0,13,12.0,7179.0,7181,7180.0,7040.0,7042,7041.0,[11],[12],diriger,9,53,_,343,164,344,[],[],[],[],[],[],[],False,False,False,4
"Phileas Fogg et son domestique montèrent dans un cab, qui se dirigea rapidement vers la gare de Charing - Cross, à laquelle aboutit un des embranchements du South - Eastern - railway.",qui,dirigea,vers la gare de Charing-Cross,nsubj,acl:relcl,obl:arg,11.0,13,17.0,7179.0,7181,7185.0,7040.0,7042,7046.0,[11],"[15, 16, 17, 18, 19, 20, 21]",diriger,9,53,_,343,164,344,[],[],[],[],['47'],['47'],['FAC'],False,True,False,4
"Phileas Fogg et son domestique montèrent dans un cab, qui se dirigea rapidement vers la gare de Charing - Cross, à laquelle aboutit un des embranchements du South - Eastern - railway.",un des embranchements du South-Eastern-railway,aboutit,,nsubj,acl:relcl,,28.0,25,,7196.0,7193,,7056.0,7053,,"[26, 27, 28, 29, 30, 31, 32, 33, 34]",[],aboutir,17,_,_,343,164,344,[],[],[],[],[],[],[],False,False,False,4
"À huit heures vingt, le cab s' arrêta devant la grille de la gare.",le cab,arrêta,À huit heures vingt,nsubj,root,obl:mod,7.0,9,3.0,7210.0,7212,7206.0,7068.0,7070,7064.0,"[6, 7]","[1, 2, 3, 4]",arrêter,0,52,_,344,165,345,[],[],[],[],[],[],[],False,False,False,4
"À huit heures vingt, le cab s' arrêta devant la grille de la gare.",le cab,arrêta,s',nsubj,root,expl:comp,7.0,9,8.0,7210.0,7212,7211.0,7068.0,7070,7069.0,"[6, 7]",[8],arrêter,0,52,_,344,165,345,[],[],[],[],[],[],[],False,False,False,4
"À huit heures vingt, le cab s' arrêta devant la grille de la gare.",le cab,arrêta,devant la grille de la gare,nsubj,root,obl:arg,7.0,9,12.0,7210.0,7212,7215.0,7068.0,7070,7073.0,"[6, 7]","[10, 11, 12, 13, 14, 15]",arrêter,0,52,_,344,165,345,[],[],[],[],['47'],['47'],['FAC'],False,True,False,4
Passepartout sauta à terre.,Passepartout,sauta,à terre,nsubj,root,obl:arg,1.0,2,4.0,7220.0,7221,7223.0,7078.0,7079,7081.0,[1],"[3, 4]",sauter,0,69,_,345,165,346,['1'],[],['1'],[],[],[],[],True,False,False,4
Son maître le suivit et paya le cocher.,Son maître,suivit,le,nsubj,root,obj,2.0,4,3.0,7226.0,7228,7227.0,7084.0,7086,7085.0,"[1, 2]",[3],suivre,0,87,VEH,346,165,347,"['1', '0']",['1'],"['1', '0']",[],[],[],[],True,False,False,4
Son maître le suivit et paya le cocher.,Son maître,paya,le cocher,nsubj,conj,obj,2.0,6,8.0,7226.0,7230,7232.0,7084.0,7088,7090.0,"[1, 2]","[7, 8]",payer,4,_,_,346,165,347,"['1', '0']",['132'],"['1', '0', '132']",[],[],[],[],True,False,False,4
"En ce moment, une pauvre mendiante, tenant un enfant à la main, pieds nus dans la boue, coiffée d' un chapeau dépenaillé auquel pendait une plume lamentable, un châle en loques sur ses haillons, s' approcha de Mr. Fogg et lui demanda l' aumône.",,tenant,un enfant,,acl,obj,,9,11.0,,7242,7244.0,,7100,7102.0,[],"[10, 11]",tenir,7,_,_,347,166,348,[],['131'],['131'],[],[],[],[],True,False,False,4
"En ce moment, une pauvre mendiante, tenant un enfant à la main, pieds nus dans la boue, coiffée d' un chapeau dépenaillé auquel pendait une plume lamentable, un châle en loques sur ses haillons, s' approcha de Mr. Fogg et lui demanda l' aumône.",,tenant,à la main,,acl,obl:arg,,9,14.0,,7242,7247.0,,7100,7105.0,[],"[12, 13, 14]",tenir,7,_,_,347,166,348,[],[],[],[],[],[],[],False,False,False,4
